StateAbbrev,NCESDistrictID,DistrictName,Online_months
NJ,3406040,Gloucester County Vocational-Technical School District,11
NJ,3406060,Greater Egg Harbor Regional High School District,11
NJ,3406090,Green Township School District,9
NJ,3406120,Green Brook Township Public School District,8
NJ,3406150,Greenwich Township School District - Cumberland,6
NJ,3406180,Greenwich Township School District - Gloucester,9
NJ,3406210,Greenwich Township School District - Warren,7
NJ,3406240,Guttenberg School District,11
NJ,3406270,Hackensack School District,9
NJ,3406300,Hackettstown Public School District,8
NJ,3406330,HADDON HEIGHTS School District,11
NJ,3406360,Haddon Township School District,11
NJ,3406390,Haddonfield School District,9
NJ,3406420,Hainesport Township School District,8
NJ,3406450,Haledon Public School District,9
NJ,3406480,Hamburg School District,9
NJ,3406510,Hamilton Township School District,11
NJ,3406540,Hamilton Township Public School District,11
NJ,3406570,Hammonton School District,10
NJ,3406600,Hampton Borough School District,2
NJ,3406630,Hampton Township School District,6
NJ,3406660,Hanover Park Regional High School District,9
NJ,3406690,Hanover Township School District,11
NJ,3406720,Harding Township School District,9
NJ,3406780,Hardyston Township School District,10
NJ,3406810,Harmony Township School District,7
NJ,3406840,Harrington Park School District,11
NJ,3406870,Harrison Public Schools,11
NJ,3406900,Harrison Township School District,9
NJ,3406930,Hasbrouck Heights School District,9
NJ,3406960,Haworth Public School District,11
NJ,3406990,Hawthorne Public School District,11
NJ,3407050,Henry Hudson Regional School District,9
NJ,3407110,High Bridge Borough School District,11
NJ,3407140,High Point Regional High School District,9
NJ,3407170,Highland Park Boro School District,11
NJ,3407200,Highlands Borough School District,1
NJ,3407230,Hillsborough Township Public School District,11
NJ,3407260,Hillsdale School District,11
NJ,3407290,Hillside Public School District,11
NJ,3407320,Ho-Ho-Kus School District,9
NJ,3407350,Hoboken Public School District,11
NJ,3407380,Holland Township School District,1
NJ,3407410,Holmdel Township School District,6
NJ,3407440,Hopatcong Borough School District,9
NJ,3407470,Hope Township School District,7
NJ,3407500,Hopewell Township School District,7
NJ,3407530,Hopewell Valley Regional School District,11
NJ,3407560,Howell Township Public School District,4
NJ,3407570,Hudson County Schools of Technology School District,11
NJ,3407590,Hunterdon Central Regional High School District,10
NJ,3407680,Irvington Public School District,10
NJ,3407710,Island Heights School District,7
NJ,3407740,Jackson Township School District,11
NJ,3407770,Jamesburg Public School District,11
NJ,3407800,Jefferson Township Public School District,9
NJ,3407830,Jersey City Public Schools,11
NJ,3407860,Keansburg School District,7
NJ,3407890,Kearny,11
NJ,3407920,Kenilworth School District,9
NJ,3407950,Keyport School District,6
NJ,3407980,Kingsway Regional School District,11
NJ,3408010,Kingwood Township School District,0
NJ,3408040,Kinnelon School District,9
NJ,3408060,Kittatinny Regional School District,10
NJ,3408070,Knowlton Township School District,7
NJ,3408100,Lacey Township School District,11
NJ,3408130,Lafayette Township School District,9
NJ,3408160,Lakehurst School District,6
NJ,3408190,Lakeland Regional High School District,9
NJ,3408220,Lakewood Township School District,0
NJ,3408280,Laurel Springs School District,11
NJ,3408310,Lavallette Borough School District,5
NJ,3408340,Lawnside School District,9
NJ,3408370,Lawrence Township School District,10
NJ,3408400,Lawrence Township Public School District,11
NJ,3408430,Lebanon Borough School District,0
NJ,3408460,Lebanon Township School District,6
NJ,3408490,Lenape Regional High School District,7
NJ,3408500,Lenape Valley Regional High School District,11
NJ,3408520,Leonia Public School District,9
NJ,3408580,Lincoln Park School District,9
NJ,3408610,Linden Public School District,9
NJ,3408640,Lindenwold Public School District,11
NJ,3408670,Linwood City School District,8
NJ,3408700,Little Egg Harbor Township School District,11
NJ,3408730,Little Falls Township Public School District,9
NJ,3408760,Little Ferry Public School District,9
NJ,3408790,Little Silver Boro School District,6
NJ,3408820,Livingston Board of Education School District,11
NJ,3408850,Lodi School District,9
NJ,3408880,Logan Township School District,9
NJ,3408910,Long Beach Island Consolidated School District,10
NJ,3408940,LONG BRANCH PUBLIC SCHOOL District,11
NJ,3409000,Lopatcong Township School District,11
NJ,3409030,The Lower Alloways Creek School District,3
NJ,3409090,Lower Cape May Regional School District,9
NJ,3409120,Pennsville School District,3
NJ,3409150,Lower Township Elementary School District,9
NJ,3409180,Lumberton Township Board of Education,11
NJ,3409210,Lyndhurst School District,11
NJ,3409240,Madison Public School District,11
NJ,3409270,Old Bridge Township School District,11
NJ,3409300,Magnolia School District,11
NJ,3409330,Mahwah Township Public School District,9
NJ,3409360,Mainland Regional High School,11
NJ,3409390,Manalapan-Englishtown Regional Schools School District,9
NJ,3409420,Manasquan School District,11
NJ,3409450,Manchester Township School District,11
NJ,3409480,Mannington Township School District,11
NJ,3409510,Mansfield Township School District,9
NJ,3409540,Mansfield Township Elementary School District,0
NJ,3409550,North Warren Regional School District,11
NJ,3409600,Mantua Township School District,9
NJ,3409630,Manville School District,9
NJ,3409660,Maple Shade School District,8
NJ,3409690,Margate City School District,3
NJ,3409720,Marlboro Township School District,7
NJ,3409750,Matawan-Aberdeen Regional School District,8
NJ,3409780,Maurice River Township School District,7
NJ,3409810,Maywood School District,9
NJ,3409840,Medford Lakes School District,7
NJ,3409870,Medford Township School District,8
NJ,3409900,Mendham Borough School District,9
NJ,3409930,Mendham Township School District,9
NJ,3409950,Area Vocational Technical Schools of Mercer County,11
NJ,3409960,Merchantville School District,11
NJ,3409990,Metuchen Public School District,11
NJ,3410020,Middle Township Public School District,9
NJ,3410050,Middlesex Borough School District,11
NJ,3410080,Middlesex County Vocational and Technical School District,11
NJ,3410110,Middletown Township Public School District,8
NJ,3410140,Midland Park School District,9
NJ,3410170,Milford Borough School District,0
NJ,3410200,Millburn Township School District,11
NJ,3410230,Millstone Township School District,4
NJ,3410290,Milltown School District,9
NJ,3410320,Millville School District,11
NJ,3410350,Mine Hill Township School District,9
NJ,3410380,Monmouth Beach School District,0
NJ,3410440,Monmouth Regional High School,9
NJ,3410470,Monroe Township Public School District,11
NJ,3410500,Monroe Township School District,11
NJ,3410530,Montague Township School District,9
NJ,3410560,Montclair Public School District,11
NJ,3410590,Montgomery Township School District,9
NJ,3410620,Montvale Board of Education School District,11
NJ,3410650,Montville Township School District,8
NJ,3410680,Moonachie School District,9
NJ,3410710,Moorestown Township Public School District,8
NJ,3410720,Morris County Vocational School District,11
NJ,3410740,Morris Hills Regional School District,9
NJ,3410770,Morris Plains School District,9
NJ,3410810,Morris School District,9
NJ,3410860,Mount Arlington Public School District,9
NJ,3410890,Mt. Ephraim School District,9
NJ,3410920,Mount Holly Township Public School District,8
NJ,3410950,Mount Laurel Township School District,6
NJ,3410980,Mount Olive Township School District,11
NJ,3411010,Mountain Lakes Public School District,11
NJ,3411040,Mountainside School District,8
NJ,3411070,Mullica Township School District,9
NJ,3411100,National Park Boro School District,9
NJ,3411130,Neptune City School District,3
NJ,3411160,Neptune Township School District,9
NJ,3411190,Netcong School District,9
NJ,3411220,New Brunswick School District,11
NJ,3411250,New Hanover Township,0
NJ,3411280,New Milford Public School District,9
NJ,3411310,New Providence School District,9
NJ,3411340,Newark Public School District,11
NJ,3411400,Newton Public School District,9
NJ,3411430,North Arlington School District,9
NJ,3411460,North Bergen School District,11
NJ,3411490,North Brunswick Township School District,11
NJ,3411520,North Caldwell School District,11
NJ,3411550,North Haledon School District,11
NJ,3411580,North Hanover Township School District,3
NJ,3411610,North Hunterdon-Voorhees Regional High School District,3
NJ,3411640,North Plainfield School District,8
NJ,3411670,North Wildwood School District,1
NJ,3411700,Northern Burlington County Regional School District,8
NJ,3411730,Northern Highlands Regional High School District,9
NJ,3411760,Northern Valley Regional High School District,11
NJ,3411790,Northfield City School District,9
NJ,3411820,Northvale Public School District,9
NJ,3411850,Norwood Public School District,9
NJ,3411880,Nutley Public School District,11
NJ,3411910,Oakland Public School District,9
NJ,3411940,Oaklyn Public School District,11
NJ,3411970,Ocean City School District,9
NJ,3411980,Ocean County Vocational Technical School District,11
NJ,3412030,Ocean Gate School District,6
NJ,3412060,Township of Ocean School District,7
NJ,3412090,Ocean Township School District,11
NJ,3412120,Oceanport School District,7
NJ,3412150,Ogdensburg Borough School District,11
NJ,3412180,Old Tappan Public School District,9
NJ,3412210,Oldmans Township School District,7
NJ,3412240,Oradell Public School District,9
NJ,3412260,River Dell Regional School District,9
NJ,3412270,ORANGE BOARD OF EDUCATION School District,11
NJ,3412300,Oxford Township School District,9
NJ,3412360,Palisades Park School District,9
NJ,3412390,Palmyra Public School District,8
NJ,3412420,Paramus Public School District,9
NJ,3412450,Park Ridge School District,9
NJ,3412480,Parsippany-Troy Hills Township School District,11
NJ,3412510,Pascack Valley Regional High School District,11
NJ,3412540,Passaic City School District,11
NJ,3412570,Passaic Valley Regional High School District #1,11
NJ,3412600,Passaic County Manchester Regional High School District,9
NJ,3412630,Passaic County Vocational School District,11
NJ,3412660,Long Hill Township School District,9
NJ,3412690,Paterson Public School District,11
NJ,3412720,Paulsboro School District,11
NJ,3412810,Pemberton Township School District,9
NJ,3412840,Penns Grove-Carneys Point Regional School District,11
NJ,3412870,Pennsauken Township Board of Education School District,11
NJ,3412900,Pequannock Township School District,11
NJ,3412930,Perth Amboy Public School District,11
NJ,3412960,Phillipsburg School District,9
NJ,3412990,Pine Hill School District,11
NJ,3413000,Pinelands Regional School District,11
NJ,3413050,Piscataway Township School District,11
NJ,3413080,Pitman Boro School District,9
NJ,3413110,Pittsgrove Township School District,11
NJ,3413140,Plainfield Public School District,9
NJ,3413200,Pleasantville Public School District,11
NJ,3413230,Plumsted Township School District,11
NJ,3413260,Pohatcong Township School District,8
NJ,3413290,Point Pleasant Borough School District,11
NJ,3413320,Point Pleasant Beach School District,11
NJ,3413350,Pompton Lakes School District,11
NJ,3413380,Port Republic School District,11
NJ,3413410,Princeton Public Schools,11
NJ,3413470,Prospect Park Public School District,11
NJ,3413500,Quinton Township School District,11
NJ,3413530,Rahway Public School District,11
NJ,3413560,Ramapo Indian Hills Regional High School District,9
NJ,3413590,Ramsey School District,9
NJ,3413620,Rancocas Valley Regional High School District,6
NJ,3413650,Randolph Township School District,5
NJ,3413680,Hazlet Township Public School District,6
NJ,3413710,Readington Township School District,2
NJ,3413740,Red Bank Borough Public School District,7
NJ,3413750,Red Bank Regional School District,7
NJ,3413770,Ridgefield School District,9
NJ,3413800,Ridgefield Park Public School District,9
NJ,3413830,Ridgewood Public School District,9
NJ,3413860,Ringwood School District,11
NJ,3413890,River Edge School District,9
NJ,3413950,River Vale Public School District,9
NJ,3413980,Riverdale School District,11
NJ,3414010,Riverside Township School District,11
NJ,3414040,Riverton School District,0
NJ,3414070,Rochelle Park School District,9
NJ,3414100,Rockaway Borough School District,9
NJ,3414130,Rockaway Township School District,11
NJ,3414220,Roosevelt Borough Public School District,0
NJ,3414250,Roseland School District,11
NJ,3414280,Roselle Public Schools,11
NJ,3414310,Roselle Park Public School District,9
NJ,3414340,Roxbury Township School District,9
NJ,3414370,Rumson Borough School District,6
NJ,3414400,Rumson-Fair Haven Regional High School District,11
NJ,3414430,Runnemede Public School District,11
NJ,3414460,Rutherford School District,11
NJ,3414490,Saddle Brook School District,11
NJ,3414520,Saddle River School District,0
NJ,3414550,Salem City School District,3
NJ,3414580,Salem County Vocational Technical School District,11
NJ,3414610,Sandyston-Walpack Consolidated School District,9
NJ,3414640,Sayreville School District,11
NJ,3414670,Scotch Plains-Fanwood School District,8
NJ,3414730,Sea Girt Borough School District,0
NJ,3414790,Seaside Heights School District,11
NJ,3414850,Secaucus School District,11
NJ,3414880,Shamong Township School District,8
NJ,3414940,Shore Regional High School District,7
NJ,3414970,Shrewsbury Borough School District,3
NJ,3415000,Somerdale School District,11
NJ,3415030,Somers Point School District,9
NJ,3415060,Somerset County Vocational and Technical School District,11
NJ,3415090,Somerville Public School District,11
NJ,3415120,South Amboy School District,11
NJ,3415180,South Bound Brook Public School District,9
NJ,3415210,South Brunswick School District,11
NJ,3415240,South Hackensack School District,9
NJ,3415270,South Harrison Township School District,11
NJ,3415330,South Orange-Maplewood School District,11
NJ,3415360,South Plainfield School District,11
NJ,3415390,South River Public School District,9
NJ,3415420,Southampton Township School District,1
NJ,3415450,Delsea Regional High School District,9
NJ,3415480,Southern Regional School District,11
NJ,3415510,Sparta Township Public School District,9
NJ,3415540,Spotswood Public School District,11
NJ,3415570,Spring Lake Borough,0
NJ,3415600,Spring Lake Heights School District,0
NJ,3415630,Springfield Public School District,11
NJ,3415660,Springfield Township School District,0
NJ,3415690,Stafford Township School District,11
NJ,3415720,Stanhope School District,9
NJ,3415750,Stillwater Township School District,9
NJ,3415810,Stone Harbor School District,2
NJ,3415840,Stow Creek Township School District,6
NJ,3415870,Stratford School District,11
